CreatedAt,ID,ActualTweet,Source,Truncated,InReplyToStatusID,InReplyToUserID,InReplyToScreenName,UserID,UserScreenName,GEO,Coordinates,PlaceID,PlaceURL,PlaceType,PlaceName,PlaceFullName,PlaceCountryCode,PlaceCountry,Contributors,RetweetCount,FavouriteCount,Hashtags,Symbols,URL,URLInTweetExpanded,Indices,MediaIndices,MediaURL,MediaURLShort,MediaType,UserMentionScreenName,UserMentionName,UserMentionID,Favourited,Retweeted,PossiblySensitive,Language,Classifier,TweetLength
Tue Jul 08 11:02:56 +0000 2014,4.86E+17,Busy morning? Here's what you need to know to start your day. http://t.co/leepn0nNPf via @nytnow,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,59,63,,,http://t.co/leepn0nNPf,http://nyti.ms/1oDQizj,84,,,,,NYTNow,NYT Now,1872590082,FALSE,FALSE,FALSE,en,1,96
Tue Jul 08 10:46:06 +0000 2014,4.86E+17,The Letters That Warren G. Harding's Family Didn't Want You to See http://t.co/nZPdZJLv3l,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,59,60,,,http://t.co/nZPdZJLv3l,http://nyti.ms/1oCG9D3,89,,,,,,,,FALSE,FALSE,FALSE,en,1,89
Tue Jul 08 10:29:05 +0000 2014,4.86E+17,The soccer balls are missing from these World Cup photos. Can you find them? http://t.co/lRJxKRs7tC,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,63,58,,,http://t.co/lRJxKRs7tC,http://nyti.ms/1oC2l07,99,,,,,,,,FALSE,FALSE,FALSE,en,0,99
Tue Jul 08 10:18:00 +0000 2014,4.86E+17,City Room: New York Today: The Vanishing High Line http://t.co/f6kQgZk9rr,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,42,62,,,http://t.co/f6kQgZk9rr,http://nyti.ms/1n3gdfF,73,,,,,,,,FALSE,FALSE,FALSE,en,1,73
Tue Jul 08 10:12:51 +0000 2014,4.86E+17,The Upshot: Why Teenagers Today May Grow Up Conservative http://t.co/KxzqIk5GaI,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,119,121,,,http://t.co/KxzqIk5GaI,http://nyti.ms/1qGjo2J,79,,,,,,,,FALSE,FALSE,FALSE,en,1,79
Tue Jul 08 10:00:19 +0000 2014,4.86E+17,Foreign Couples Heading to America for Surrogate Pregnancies http://t.co/H3CbEIJvfc,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,45,49,,,http://t.co/H3CbEIJvfc,http://nyti.ms/1oBnVBI,83,,,,,,,,FALSE,FALSE,FALSE,en,1,83
Tue Jul 08 09:42:07 +0000 2014,4.86E+17,"How England, Italy and Germany are dominating the World Cup http://t.co/vpIaxB542F http://t.co/d8qiNFn7Cs","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,314,175,,,http://t.co/vpIaxB542F,http://nyti.ms/1mCSPLF,82,105,http://pbs.twimg.com/media/BsAzQHpIMAAXfKt.png,http://t.co/d8qiNFn7Cs,photo,,,,FALSE,FALSE,FALSE,en,1,105
Tue Jul 08 09:31:03 +0000 2014,4.86E+17,Maan Journal: Jihadis Tug at Edges of a Staunch American Ally http://t.co/QYqKSc9b2O,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,25,19,,,http://t.co/QYqKSc9b2O,http://nyti.ms/1n3a6b9,84,,,,,,,,FALSE,FALSE,FALSE,en,0,84
Tue Jul 08 09:15:12 +0000 2014,4.86E+17,The best of the World Cup http://t.co/klvmFUTil9 http://t.co/aK5gDSDXhZ,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,112,113,,,http://t.co/klvmFUTil9,http://nyti.ms/1oekdeo,48,71,http://pbs.twimg.com/media/BsAtF2eIIAA-AJ0.jpg,http://t.co/aK5gDSDXhZ,photo,,,,FALSE,FALSE,FALSE,en,1,71
Tue Jul 08 09:00:08 +0000 2014,4.86E+17,Acropolis Maidens Glow Anew http://t.co/xcKW8pODQU,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,38,41,,,http://t.co/xcKW8pODQU,http://nyti.ms/1ofk22v,50,,,,,,,,FALSE,FALSE,FALSE,en,1,50
Tue Jul 08 08:45:57 +0000 2014,4.86E+17,"In Brazil vs. Germany and Argentina vs. Netherlands, Dynamic South American Teams Face European Stalwarts http://t.co/iFeCY47y23","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,168,125,,,http://t.co/iFeCY47y23,http://nyti.ms/1n2WhcF,128,,,,,,,,FALSE,FALSE,FALSE,en,1,128
Tue Jul 08 08:25:05 +0000 2014,4.86E+17,World Cup Players Are Using Hands More Than Ever (to Tweet) http://t.co/w5ToeFEry7,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,59,49,,,http://t.co/w5ToeFEry7,http://nyti.ms/1oB1LQ8,82,,,,,,,,FALSE,FALSE,FALSE,en,0,82
Tue Jul 08 08:14:08 +0000 2014,4.86E+17,The NYT obituary for Eduard Shevardnadze http://t.co/4Y4uqMG23W,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,69,51,,,http://t.co/4Y4uqMG23W,http://nyti.ms/1jYOVqG,63,,,,,,,,FALSE,FALSE,FALSE,en,1,63
Tue Jul 08 07:46:26 +0000 2014,4.86E+17,Firefighters Have Name for Deathtrap Homes http://t.co/JMX3dynSwB,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,34,43,,,http://t.co/JMX3dynSwB,http://nyti.ms/1qG1fCb,65,,,,,,,,FALSE,FALSE,FALSE,en,1,65
Tue Jul 08 07:30:04 +0000 2014,4.86E+17,Panhandlers Dressed as Monks Confound New Yorkers http://t.co/P5bWOIfDII,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,40,35,,,http://t.co/P5bWOIfDII,http://nyti.ms/1oe6uV3,72,,,,,,,,FALSE,FALSE,FALSE,en,1,72
Tue Jul 08 06:43:29 +0000 2014,4.86E+17,Israel Steps Up Offensive Against Hamas in Gaza http://t.co/x4c62j2oz7,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,102,58,,,http://t.co/x4c62j2oz7,http://nyti.ms/1qFUbVY,70,,,,,,,,FALSE,FALSE,FALSE,en,1,70
Tue Jul 08 06:17:36 +0000 2014,4.86E+17,"Opposition Rallies Its Ranks in Kenya, Peacefully http://t.co/EvbvraCqaM","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,39,27,,,http://t.co/EvbvraCqaM,http://nyti.ms/1n2L5Nm,72,,,,,,,,FALSE,FALSE,FALSE,en,0,72
Tue Jul 08 06:06:21 +0000 2014,4.86E+17,"Analysis: Wimbledon 2014: For Novak Djokovic, a Mental Victory http://t.co/YF5sSuFGRE","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,65,53,,,http://t.co/YF5sSuFGRE,http://nyti.ms/1qFNKSR,85,,,,,,,,FALSE,FALSE,FALSE,en,1,85
Tue Jul 08 05:46:12 +0000 2014,4.86E+17,Neymar?s Injury Sidelines Effort to End World Cup Racism http://t.co/Sv8wXWYpKX,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,154,114,,,http://t.co/Sv8wXWYpKX,http://nyti.ms/1n2HgHX,79,,,,,,,,FALSE,FALSE,FALSE,en,1,79
Tue Jul 08 05:15:50 +0000 2014,4.86E+17,"In Bulgaria, Corruption and Mistrust Turn Promise Into Pain http://t.co/yTXTM6xCJb","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,85,58,,,http://t.co/yTXTM6xCJb,http://nyti.ms/1n2vrBF,82,,,,,,,,FALSE,FALSE,FALSE,en,1,82
Tue Jul 08 04:53:55 +0000 2014,4.86E+17,Cupcake Shop Crumbs Shuttering All Its Stores http://t.co/hgXMRMybX6,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,117,83,,,http://t.co/hgXMRMybX6,http://nyti.ms/1qFIgaK,68,,,,,,,,FALSE,FALSE,FALSE,en,1,68
Tue Jul 08 04:38:34 +0000 2014,4.86E+17,FIFA Won't Act on Neymar Hit Due to Referee's Ruling http://t.co/d9LbEyVbWY,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,140,125,,,http://t.co/d9LbEyVbWY,http://nyti.ms/1n277zN,75,,,,,,,,FALSE,FALSE,FALSE,en,0,75
Tue Jul 08 04:17:36 +0000 2014,4.86E+17,Ukraine Rebels Are Retreating for Last Stand http://t.co/44P76JH3Fq,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,65,39,,,http://t.co/44P76JH3Fq,http://nyti.ms/1qFE1Mk,67,,,,,,,,FALSE,FALSE,FALSE,en,1,67
Tue Jul 08 03:59:13 +0000 2014,4.86E+17,"Times Haiku:
Many of the cool,
attractive kids never left
town after high school.
http://t.co/hrTCS2Hb11","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,565,568,,,http://t.co/hrTCS2Hb11,http://nyti.ms/1oe7J6t,104,,,,,,,,FALSE,FALSE,FALSE,en,1,104
Tue Jul 08 03:45:10 +0000 2014,4.86E+17,The Letters That Warren G. Harding's Family Didn't Want You to See http://t.co/YEL5T6RdQm,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,60,93,,,http://t.co/YEL5T6RdQm,http://nyti.ms/1j9PG5l,89,,,,,,,,FALSE,FALSE,FALSE,en,1,89
Tue Jul 08 03:32:04 +0000 2014,4.86E+17,Soon you might be able to read the notes your therapist has been taking about you http://t.co/YbChhQE7fe,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,144,128,,,http://t.co/YbChhQE7fe,http://nyti.ms/1pVd4qf,104,,,,,,,,FALSE,FALSE,FALSE,en,1,104
Tue Jul 08 03:15:06 +0000 2014,4.86E+17,It's time to take tofu seriously (Photo: Evan Sung for NYT) http://t.co/C4GDJ3QfZp http://t.co/2OG3wmVHrp,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,520,562,,,http://t.co/C4GDJ3QfZp,http://nyti.ms/1oCInCc,82,105,http://pbs.twimg.com/media/Br_arEUIcAAWvG0.jpg,http://t.co/2OG3wmVHrp,photo,,,,FALSE,FALSE,FALSE,en,0,105
Tue Jul 08 03:00:13 +0000 2014,4.86E+17,The soccer balls are missing from these World Cup photos. Can you find them? http://t.co/ayNxnUojT2,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,79,80,,,http://t.co/ayNxnUojT2,http://nyti.ms/1oC2j8q,99,,,,,,,,FALSE,FALSE,FALSE,en,1,99
Tue Jul 08 02:54:32 +0000 2014,4.86E+17,Gotham: Blink and It?s Gone: A Farewell Column About Chasing the Ever-Changing New York City http://t.co/3TS2iJhrSX,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,74,95,,,http://t.co/3TS2iJhrSX,http://nyti.ms/1n2jITy,115,,,,,,,,FALSE,FALSE,FALSE,en,1,115
Tue Jul 08 02:47:05 +0000 2014,4.86E+17,The best of the World Cup http://t.co/zjIfzdoQX1 http://t.co/E9pX58su5h,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,171,186,,,http://t.co/zjIfzdoQX1,http://nyti.ms/1oBGUwd,48,71,http://pbs.twimg.com/media/Br_UQp4IUAE6NJX.jpg,http://t.co/E9pX58su5h,photo,,,,FALSE,FALSE,FALSE,en,1,71
Tue Jul 08 02:35:31 +0000 2014,4.86E+17,RT @emmagf: The police are still trying to identify the baby left on a subway platform at Columbus Circle this afternoon: http://t.co/AuO9L?,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,131,0,,,http://t.co/AuO9LaJo1Z,http://nyti.ms/1ovkfzV,140,,,,,emmagf,Emma G. Fitzsimmons,16463786,FALSE,FALSE,FALSE,en,1,134
Tue Jul 08 02:29:09 +0000 2014,4.86E+17,"How England, Italy and Germany are dominating the World Cup http://t.co/5oGqmTuEJM http://t.co/Mo9NUoWeLD","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,407,251,,,http://t.co/5oGqmTuEJM,http://nyti.ms/1oCNdzF,82,105,http://pbs.twimg.com/media/Br_QJ2gIAAEz50p.png,http://t.co/Mo9NUoWeLD,photo,,,,FALSE,FALSE,FALSE,en,1,105
Tue Jul 08 02:16:05 +0000 2014,4.86E+17,A study finds umpires favor All-Star pitchers. No word on whether they're blind http://t.co/yjs2P34Peb,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,72,65,,,http://t.co/yjs2P34Peb,http://nyti.ms/1pUVgeJ,102,,,,,,,,FALSE,FALSE,FALSE,en,1,102
Tue Jul 08 02:12:55 +0000 2014,4.86E+17,Court Blocks Arizona Policy of Denying Driver?s Licenses to Some Immigrants http://t.co/2vP3U8dfFm,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,67,54,,,http://t.co/2vP3U8dfFm,http://nyti.ms/1qFprEO,98,,,,,,,,FALSE,FALSE,FALSE,en,1,98
Tue Jul 08 02:07:43 +0000 2014,4.86E+17,"Caryatid Statues, Restored, Are Stars at Athens Museum http://t.co/LY1ysdRd3k","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,65,58,,,http://t.co/LY1ysdRd3k,http://nyti.ms/1n2dPFK,77,,,,,,,,FALSE,FALSE,FALSE,en,1,77
Tue Jul 08 02:02:18 +0000 2014,4.86E+17,"Everything is booming, and that creates obvious economic risks http://t.co/osvtZ9zMM2 http://t.co/86JkTt0fvH","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,244,183,,,http://t.co/osvtZ9zMM2,http://nyti.ms/1jZGjA7,85,108,http://pbs.twimg.com/media/Br_KAm7IgAAENWh.png,http://t.co/86JkTt0fvH,photo,,,,FALSE,FALSE,FALSE,en,1,108
Tue Jul 08 01:47:57 +0000 2014,4.86E+17,"RT @KevinQ: How England, Italy and Germany are dominating the World Cup. http://t.co/YOwACmsVaE http://t.co/DHJ0vmtYGb","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,269,0,,,http://t.co/YOwACmsVaE,http://www.nytimes.com/interactive/2014/07/07/upshot/how-england-italy-and-germany-are-dominating-the-world-cup.html,95,118,http://pbs.twimg.com/media/Br_FduICQAAhKC0.png,http://t.co/DHJ0vmtYGb,photo,KevinQ,Kevin Quealy,19671465,FALSE,FALSE,FALSE,en,1,118
Tue Jul 08 01:42:06 +0000 2014,4.86E+17,"Pope Asks Forgiveness From Victims of Sex Abuse
 http://t.co/0IdCteEdK6","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,136,119,,,http://t.co/0IdCteEdK6,http://nyti.ms/1m9tgAO,71,,,,,,,,FALSE,FALSE,FALSE,en,1,71
Tue Jul 08 01:41:42 +0000 2014,4.86E+17,DealBook: U.S. Scrutiny for Banks Shifts to Commerzbank and Germany http://t.co/cOGywbmcRR,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,31,29,,,http://t.co/cOGywbmcRR,http://nyti.ms/1n2aqXD,90,,,,,,,,FALSE,FALSE,FALSE,en,1,90
Tue Jul 08 01:41:10 +0000 2014,4.86E+17,RT @tmagazine: Christina Tosi shares the secret behind @MomoMilkBar 's Strawberry Treats. Photo by N. Franzen http://t.co/6qSzi58ofA http:/?,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,77,0,,,http://t.co/6qSzi58ofA,http://nyti.ms/1m9M4Qo,132,140,http://pbs.twimg.com/media/Br-GPCcIAAAcvBj.jpg,http://t.co/DDcTHsEI07,photo,momomilkbar,momofuku milk bar,201831678,FALSE,FALSE,FALSE,en,1,134
Tue Jul 08 01:36:21 +0000 2014,4.86E+17,RT @NYTMetro: How many tourists visit New York City? It could be 55.8 million this year: http://t.co/VpANSeFuSp,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,115,0,,,http://t.co/VpANSeFuSp,http://nyti.ms/1m9vfF7,111,,,,,NYTMetro,NYT Metro Desk ,15222806,FALSE,FALSE,FALSE,en,1,111
Tue Jul 08 01:32:01 +0000 2014,4.86E+17,The first of three friends of Dzhokhar Tsarnaev went on trial for obstruction charges http://t.co/2mYvdUfos1,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,43,39,,,http://t.co/2mYvdUfos1,http://nyti.ms/1oBRIu1,108,,,,,,,,FALSE,FALSE,FALSE,en,1,108
Tue Jul 08 01:15:14 +0000 2014,4.86E+17,"Alfredo Di St?fano, 88, Soccer Great, Dies http://t.co/t9lbZZvJkd","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,146,101,,,http://t.co/t9lbZZvJkd,http://nyti.ms/1qFiwLF,65,,,,,,,,FALSE,FALSE,FALSE,es,1,65
Tue Jul 08 01:14:05 +0000 2014,4.86E+17,Israel and Hamas seem like they're on a collision course http://t.co/7CECLFe5b9,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,112,67,,,http://t.co/7CECLFe5b9,http://nyti.ms/1oCH7z1,79,,,,,,,,FALSE,FALSE,FALSE,en,1,79
Tue Jul 08 01:10:04 +0000 2014,4.86E+17,New T.S.A. Rules for Electronics on Flights Bound for U.S. http://t.co/YgdvWXjMZp,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,89,44,,,http://t.co/YgdvWXjMZp,http://nyti.ms/1qFhIX3,81,,,,,,,,FALSE,FALSE,FALSE,en,1,81
Tue Jul 08 01:01:40 +0000 2014,4.86E+17,RT @nytimesscience: Profiles in Science: A Billionaire Mathematician?s Life of Ferocious Curiosity http://t.co/Lo4B9CBpA5,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,121,0,,,http://t.co/Lo4B9CBpA5,http://nyti.ms/1qEYNMa,121,,,,,nytimesscience,NYT Science,1435461,FALSE,FALSE,FALSE,en,1,121
Tue Jul 08 00:59:09 +0000 2014,4.86E+17,Iraqi Parliament Wobbles Over Forming Government http://t.co/uTSucCAN8m,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,37,37,,,http://t.co/uTSucCAN8m,http://nyti.ms/1oCHx8L,71,,,,,,,,FALSE,FALSE,FALSE,en,1,71
Tue Jul 08 00:55:21 +0000 2014,4.86E+17,RT @thecaucus: New T.S.A. Rules for Electronics on Flights Bound for U.S. http://t.co/gxALHuOhlP,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,71,0,,,http://t.co/gxALHuOhlP,http://nyti.ms/1qF0ZDx,96,,,,,thecaucus,The Caucus,14434063,FALSE,FALSE,FALSE,en,1,96
Tue Jul 08 00:53:04 +0000 2014,4.86E+17,Map: Detroit's once-prosperous North End is checkered with vacant properties and lots http://t.co/fAxorEbNSD http://t.co/y9CRYDBeGk,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,178,121,,,http://t.co/fAxorEbNSD,http://nyti.ms/1oBGZjs,108,131,http://pbs.twimg.com/media/Br-6KXuIIAAqZJp.png,http://t.co/y9CRYDBeGk,photo,,,,FALSE,FALSE,FALSE,en,1,134
Tue Jul 08 00:45:08 +0000 2014,4.86E+17,"With glorious homes and harsh blight, the North End will tell a lot about whether Detroit can rebuild http://t.co/iyDrmhBnny","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,52,47,,,http://t.co/iyDrmhBnny,http://nyti.ms/1jZyCdg,124,,,,,,,,FALSE,FALSE,FALSE,en,1,124
Tue Jul 08 00:15:12 +0000 2014,4.86E+17,Staten Island's Tough-Guy Congressman Faces Somebody His Own Size http://t.co/IaKgtiCVcH,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,33,41,,,http://t.co/IaKgtiCVcH,http://nyti.ms/1oe3NCE,88,,,,,,,,FALSE,FALSE,FALSE,en,1,88
Mon Jul 07 23:59:09 +0000 2014,4.86E+17,A crack down on terrorists and drug traffickers squeezes immigrants from Latin America and Africa http://t.co/CgyT5dUo5F,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,76,53,,,http://t.co/CgyT5dUo5F,http://nyti.ms/1jZc4sY,120,,,,,,,,FALSE,FALSE,FALSE,en,0,120
Mon Jul 07 23:56:50 +0000 2014,4.86E+17,"In California Oil Field, Another Prized Fuel http://t.co/L9l0VhY53X","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,49,37,,,http://t.co/L9l0VhY53X,http://nyti.ms/1qF8SbZ,67,,,,,,,,FALSE,FALSE,FALSE,en,0,67
Mon Jul 07 23:46:25 +0000 2014,4.86E+17,G.M. Resists Recalling Trucks Over Brake Line Problem http://t.co/0DoCNot7C2,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,50,35,,,http://t.co/0DoCNot7C2,http://nyti.ms/1n1V2uj,76,,,,,,,,FALSE,FALSE,FALSE,en,0,76
Mon Jul 07 23:30:36 +0000 2014,4.86E+17,Baby Girl Is Abandoned on Columbus Circle Subway Platform http://t.co/cvRmYl2faw,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,104,50,,,http://t.co/cvRmYl2faw,http://nyti.ms/1qF5LRi,80,,,,,,,,FALSE,FALSE,FALSE,en,0,80
Mon Jul 07 23:29:01 +0000 2014,4.86E+17,"Obese women who become pregnant face a variety of problems, including biased treatment by doctors http://t.co/AED3nXqtcC","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,121,79,,,http://t.co/AED3nXqtcC,http://nyti.ms/1oetMKm,120,,,,,,,,FALSE,FALSE,FALSE,en,1,120
Mon Jul 07 22:59:10 +0000 2014,4.86E+17,A trip down the Absinthe trail http://t.co/I4euQwVUFP http://t.co/C0HZgVMfXB,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,135,164,,,http://t.co/I4euQwVUFP,http://nyti.ms/1n7THXH,53,76,http://pbs.twimg.com/media/Br-gF4FIYAAhHkq.png,http://t.co/C0HZgVMfXB,photo,,,,FALSE,FALSE,FALSE,en,0,76
Mon Jul 07 22:45:12 +0000 2014,4.86E+17,A NYC coffee shop's landlord didn't even name a price for a rent hike before kicking him out http://t.co/FRkzaKal35,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,68,53,,,http://t.co/FRkzaKal35,http://nyti.ms/1oBmQdo,115,,,,,,,,FALSE,FALSE,FALSE,en,0,115
Mon Jul 07 22:29:06 +0000 2014,4.86E+17,They bought mom and dad's house. Then they moved in. With mom and dad. http://t.co/YHed4XYW50,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,81,96,,,http://t.co/YHed4XYW50,http://nyti.ms/1pUyxQ8,93,,,,,,,,FALSE,FALSE,FALSE,en,0,93
Mon Jul 07 22:00:19 +0000 2014,4.86E+17,These buildings in NYC were once hard to imagine living in (Photo: Michael Nagle for NYT) http://t.co/3RzI3XV0Mr http://t.co/l88YzxHB0c,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,300,468,,,http://t.co/3RzI3XV0Mr,http://nyti.ms/1oBnLKJ,112,135,http://pbs.twimg.com/media/Br-Sn_CIcAA1S5D.jpg,http://t.co/l88YzxHB0c,photo,,,,FALSE,FALSE,FALSE,en,0,134
Mon Jul 07 21:56:32 +0000 2014,4.86E+17,The Letters That Warren G. Harding?s Family Didn?t Want You to See http://t.co/lxv4a5MmML,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,62,70,,,http://t.co/lxv4a5MmML,http://nyti.ms/1qETTyS,89,,,,,,,,FALSE,FALSE,FALSE,en,0,89
Mon Jul 07 21:48:08 +0000 2014,4.86E+17,Panhandlers Dressed as Monks Confound New Yorkers http://t.co/N1V5pxTTCb,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",FALSE,,,,807095,nytimes,,,,,,,,,,,65,48,,,http://t.co/N1V5pxTTCb,http://nyti.ms/1m8SVJF,72,,,,,,,,FALSE,FALSE,FALSE,en,1,72
