CreatedAt,ID,ActualTweet,Source,Truncated,InReplyToStatusID,InReplyToUserID,InReplyToScreenName,UserID,UserScreenName,GEO,Coordinates,PlaceID,PlaceURL,PlaceType,PlaceName,PlaceFullName,PlaceCountryCode,PlaceCountry,Contributors,RetweetCount,FavouriteCount,Hashtags,Symbols,URL,URLInTweetExpanded,Indices,MediaIndices,MediaURL,MediaURLShort,MediaType,UserMentionScreenName,UserMentionName,UserMentionID,Favourited,Retweeted,PossiblySensitive,Language,Classifier,TweetLength
Tue Jul 22 07:37:24 +0000 2014,491487159766253568,Tulisa demands police investigation of ?Fake Sheikh? Mazher Mahmood after trial collapses http://t.co/zkPxOZ9IIz http://t.co/UM3bAx4g4t,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",false,,,,16973333,Independent,,,,,,,,,,,26,15,,,http://t.co/zkPxOZ9IIz,http://ind.pn/1rFvCbr,112,135,http://pbs.twimg.com/media/BtIc944CUAIiyRj.jpg,http://t.co/UM3bAx4g4t,photo,,,,false,false,false,en,1,134
Tue Jul 22 07:34:16 +0000 2014,491486369248976896,RT @IndySport: Steven Gerrard is ready and willing to help Roy Hodgson pick the next England captain http://t.co/bt2El2VD48 http://t.co/pUf?,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,16973333,Independent,,,,,,,,,,,8,0,,,http://t.co/bt2El2VD48,http://ind.pn/1p9mlHJ,123,140,http://pbs.twimg.com/media/BtIbev4CQAAeJG-.jpg,http://t.co/pUf0EMRXnM,photo,IndySport,IndySport,16996182,false,false,false,en,1,134
Tue Jul 22 07:26:26 +0000 2014,491484396781047808,Pro-Russian rebels hand over black boxes as bodies of 282 plane crash victims are released http://t.co/soK7ujjMLK,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",false,,,,16973333,Independent,,,,,,,,,,,20,8,,,http://t.co/soK7ujjMLK,http://ind.pn/1k9nDUg,113,,,,,,,,false,false,false,en,1,113
Tue Jul 22 07:24:21 +0000 2014,491483873105444864,RT @IndyFootball: Wayne Rooney pleased by Louis van Gaal's start and believes everyone wants to impress him http://t.co/Idu9mi2i97 http://t?,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,16973333,Independent,,,,,,,,,,,16,0,,,http://t.co/Idu9mi2i97,http://ind.pn/1sISIjZ,130,140,http://pbs.twimg.com/media/BtIZWp6CEAIPAJx.jpg,http://t.co/Gk9ARmvfjd,photo,IndyFootball,IndyFootball,524235256,false,false,false,en,1,134
Tue Jul 22 07:23:37 +0000 2014,491483689877250049,Meet the welfare claimants battling to alter stereotypes http://t.co/kUJUeIAUCv,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",false,,,,16973333,Independent,,,,,,,,,,,28,14,,,http://t.co/kUJUeIAUCv,http://ind.pn/1o2qIVD,79,,,,,,,,false,false,false,en,1,79
Tue Jul 22 07:12:17 +0000 2014,491480838841053184,RT @amolrajan: +++ FRANCE AND GERMANY ACCUSED OF GOING SOFT ON PUTIN. This morning's @Independent front page: http://t.co/O2WiUmBqXd +++,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,16973333,Independent,,,,,,,,,,,34,0,,,,,,132,http://pbs.twimg.com/media/BtGHES4CAAAClgD.jpg,http://t.co/O2WiUmBqXd,photo,Independent,The Independent,16973333,false,false,false,en,1,134
Tue Jul 22 07:07:26 +0000 2014,491479616423743488,"RT @IndySport: Paul Heyman had a reason to smile on last night's WWE Raw, but why? Read the results here: http://t.co/sqibbclQHr http://t.c?","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,16973333,Independent,,,,,,,,,,,9,0,,,http://t.co/sqibbclQHr,http://ind.pn/1sIMCA9,128,140,http://pbs.twimg.com/media/BtITWbKCQAAb0Zh.jpg,http://t.co/3sutbEWk2k,photo,IndySport,IndySport,16996182,false,false,false,en,1,134
Mon Jul 21 21:05:57 +0000 2014,491328246769012736,RT @amolrajan: +++ FRANCE AND GERMANY ACCUSED OF GOING SOFT ON PUTIN. Tomorrow's @Independent front page: http://t.co/O2WiUmBqXd +++,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,16973333,Independent,,,,,,,,,,,49,0,,,,,,128,http://pbs.twimg.com/media/BtGHES4CAAAClgD.jpg,http://t.co/O2WiUmBqXd,photo,Independent,The Independent,16973333,false,false,false,en,1,134
Mon Jul 21 18:55:04 +0000 2014,491295310883213313,"Aldi founder Karl Albrecht dies aged 94
http://t.co/Ma3OgigW02 http://t.co/3f3JsZDVdR","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,16973333,Independent,,,,,,,,,,,42,14,,,http://t.co/Ma3OgigW02,http://ind.pn/Uner22,62,85,http://pbs.twimg.com/media/BtFpDcTCEAIZbLv.png,http://t.co/3f3JsZDVdR,photo,,,,false,false,false,de,1,85
Mon Jul 21 18:50:02 +0000 2014,491294044606062592,"Cannibal fetish nurse guilty of trying to meet 14-year-old 'to behead and eat her'
http://t.co/DpNRcXz94N http://t.co/U9hVZHdtbR","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,16973333,Independent,,,,,,,,,,,31,9,,,http://t.co/DpNRcXz94N,http://ind.pn/1k8iiN5,105,128,http://pbs.twimg.com/media/BtFpM5CCcAA3fcd.jpg,http://t.co/U9hVZHdtbR,photo,,,,false,false,false,en,1,128
Mon Jul 21 18:45:06 +0000 2014,491292803637313536,"Ukrainian fighter was close to plane before it was shot down, says Russian officer #MH17
http://t.co/yWixwYOMzR http://t.co/DIZzCW87GY","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,16973333,Independent,,,,,,,,,,,54,10,MH17,,http://t.co/yWixwYOMzR,http://ind.pn/UmMKq9,111,134,http://pbs.twimg.com/media/BtFpf2xCcAA296D.jpg,http://t.co/DIZzCW87GY,photo,,,,false,false,false,en,1,134
Mon Jul 21 18:40:07 +0000 2014,491291549095825409,"Tanks 'kill four' in hospital as seven more Israeli soldiers die in Gaza firefight
http://t.co/BO5f9ImMJa http://t.co/ifKwQe56jh","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,16973333,Independent,,,,,,,,,,,69,19,,,http://t.co/BO5f9ImMJa,http://ind.pn/UneH0U,105,128,http://pbs.twimg.com/media/BtFppVFCEAAql_6.jpg,http://t.co/ifKwQe56jh,photo,,,,false,false,false,en,1,128
Mon Jul 21 18:34:34 +0000 2014,491290151747067905,"Offshore wind farms create 'reef effect' perfect for wildlife - especially seals
http://t.co/FFcADBTBcC http://t.co/uwiScvx875","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,16973333,Independent,,,,,,,,,,,70,40,,,http://t.co/FFcADBTBcC,http://ind.pn/Un6xWi,103,126,http://pbs.twimg.com/media/BtFpygkCcAApYJC.jpg,http://t.co/uwiScvx875,photo,,,,false,false,false,en,1,126
Mon Jul 21 18:29:31 +0000 2014,491288881321762816,"Nine-year-old marries woman, 62, for the second time
http://t.co/kdka5FGj1R http://t.co/RScc8rIHLu","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,16973333,Independent,,,,,,,,,,,64,18,,,http://t.co/kdka5FGj1R,http://ind.pn/UmhOGn,75,98,http://pbs.twimg.com/media/BtFookPCYAAQ3zd.jpg,http://t.co/RScc8rIHLu,photo,,,,false,false,false,en,1,98
Mon Jul 21 18:26:59 +0000 2014,491288242692829185,"Raw milk should be sold in vending machines, says food safety regulator
http://t.co/tAiQuwjJOq http://t.co/yINUQEdXqQ","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,16973333,Independent,,,,,,,,,,,25,12,,,http://t.co/tAiQuwjJOq,http://ind.pn/UndQNH,94,117,http://pbs.twimg.com/media/BtFoDZQCMAIrpMI.jpg,http://t.co/yINUQEdXqQ,photo,,,,false,false,false,en,1,117
Mon Jul 21 18:15:40 +0000 2014,491285396828225536,"Gazans have nowhere left to go - but deny Hamas is using them as human shields
http://t.co/CU8633NngH http://t.co/6NMZcgle5U","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,16973333,Independent,,,,,,,,,,,146,42,,,http://t.co/CU8633NngH,http://ind.pn/UncxOX,101,124,http://pbs.twimg.com/media/BtFldt5CAAEghe-.jpg,http://t.co/6NMZcgle5U,photo,,,,false,false,false,en,1,124
Mon Jul 21 18:09:51 +0000 2014,491283930390478848,"Gerrard announces international retirement
http://t.co/7JIXC5yCCr http://t.co/cg3DRRHpS8","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,16973333,Independent,,,,,,,,,,,39,19,,,http://t.co/7JIXC5yCCr,http://ind.pn/UnbKxz,65,88,http://pbs.twimg.com/media/BtFkIY-CcAAV3gY.jpg,http://t.co/cg3DRRHpS8,photo,,,,false,false,false,en,1,88
Mon Jul 21 17:58:41 +0000 2014,491281123084091392,"OK. This is the *real* link
http://t.co/HDUsxc0Igp http://t.co/T4hUoF3Zn3","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,16973333,Independent,,,,,,,,,,,17,3,,,http://t.co/T4hUoF3Zn3,http://twitter.com/Independent/status/491281123084091392/photo/1,73,,,,,,,,false,false,false,en,1,73
Mon Jul 21 17:50:33 +0000 2014,491279072396607488,"It's a sad, sad day for rickrollers
http://t.co/a8iyBAoIMZ http://t.co/aGejCRDADQ","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,16973333,Independent,,,,,,,,,,,167,35,,,http://t.co/a8iyBAoIMZ,http://bit.ly/1nO7378,58,81,http://pbs.twimg.com/media/BtFftnICMAAfau4.jpg,http://t.co/aGejCRDADQ,photo,,,,false,false,false,en,1,81
Mon Jul 21 17:43:43 +0000 2014,491277353377869824,"Offshore wind farms create 'reef effect' perfect for marine wildlife - especially seals
http://t.co/FFcADBTBcC http://t.co/ICIZ8Qlipr","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,16973333,Independent,,,,,,,,,,,81,37,,,http://t.co/FFcADBTBcC,http://ind.pn/Un6xWi,110,133,http://pbs.twimg.com/media/BtFeJiUCMAAvKGf.jpg,http://t.co/ICIZ8Qlipr,photo,,,,false,false,false,en,1,134
Mon Jul 21 17:42:23 +0000 2014,491277020731813888,"As we approach the Commonwealth Games, here's where to go and what to see in 48 hours
http://t.co/moZ5Q5Zi6W http://t.co/6aCK30Me6H","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,16973333,Independent,,,,,,,,,,,26,16,,,http://t.co/moZ5Q5Zi6W,http://ind.pn/Un6hGT,108,131,http://pbs.twimg.com/media/BtFd2I2CAAEbEAI.jpg,http://t.co/6aCK30Me6H,photo,,,,false,false,false,en,1,134
Mon Jul 21 17:39:07 +0000 2014,491276194965651456,RT @thei100: We listened to Tony Blair's speech so you don't have to. Here are the 'highlights' http://t.co/SiEVliM6Aw http://t.co/k21xbSNf?,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,16973333,Independent,,,,,,,,,,,17,0,,,http://t.co/SiEVliM6Aw,http://i100.independent.co.uk/article/we-listened-to-tony-blairs-speech-so-you-dont-have-to--x1T17VBnZg,118,140,http://pbs.twimg.com/media/BtFcjdeIAAAm5S-.jpg,http://t.co/k21xbSNfaH,photo,thei100,i100,2461887810,false,false,false,en,1,134
Mon Jul 21 17:35:53 +0000 2014,491275381933350912,"The world's smallest hotels are *really* small
http://t.co/z5B88jiIdh http://t.co/RbtyfWlc75","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,16973333,Independent,,,,,,,,,,,28,24,,,http://t.co/z5B88jiIdh,http://ind.pn/Un5buJ,69,92,http://pbs.twimg.com/media/BtFcWzHCUAAaghj.jpg,http://t.co/RbtyfWlc75,photo,,,,false,false,false,en,1,92
Mon Jul 21 17:33:09 +0000 2014,491274693715165185,"The recipe for making a restaurant the hottest spot in town? Make it a haven for A-listers
http://t.co/TxctE4uUMw http://t.co/aRWpKaZZWI","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,16973333,Independent,,,,,,,,,,,19,20,,,http://t.co/TxctE4uUMw,http://ind.pn/Un4JMY,113,136,http://pbs.twimg.com/media/BtFbuupCYAE0AbK.jpg,http://t.co/aRWpKaZZWI,photo,,,,false,false,false,en,1,134
Mon Jul 21 17:28:43 +0000 2014,491273579217301504,"Celebrating the bullet train
http://t.co/pbNKabmyC6 http://t.co/Dzq8ZEMTcQ","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,16973333,Independent,,,,,,,,,,,59,48,,,http://t.co/pbNKabmyC6,http://ind.pn/Un49z3,51,74,http://pbs.twimg.com/media/BtFat3SCEAA-pts.jpg,http://t.co/Dzq8ZEMTcQ,photo,,,,false,false,false,en,1,74
Mon Jul 21 17:23:27 +0000 2014,491272255083937792,RT @thei100: A Fifa report into alleged World Cup vote trading will reportedly not be made public http://t.co/t3owWXp07k http://t.co/RnUseT?,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,16973333,Independent,,,,,,,,,,,54,0,,,http://t.co/t3owWXp07k,http://i100.io/OBjjfWK,120,140,http://pbs.twimg.com/media/BtFZYKcIEAA0nGH.jpg,http://t.co/RnUseT8LDQ,photo,thei100,i100,2461887810,false,false,false,en,1,134
Mon Jul 21 17:22:55 +0000 2014,491272118173437952,"Ukrainian fighter was close to doomed plane before it was shot down, says Russian officer
http://t.co/QxZEPoVzeE http://t.co/wqWLn1C6yd","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,16973333,Independent,,,,,,,,,,,124,23,,,http://t.co/QxZEPoVzeE,http://ind.pn/UmMKq9,112,135,http://pbs.twimg.com/media/BtFZY0RCQAAwo2h.jpg,http://t.co/wqWLn1C6yd,photo,,,,false,false,false,en,1,134
Mon Jul 21 17:15:09 +0000 2014,491270166387650560,"The essential app for getting rid of drunken photos and friend requests
http://t.co/VMDIdosQMK http://t.co/tezjqk3372","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,16973333,Independent,,,,,,,,,,,27,20,,,http://t.co/VMDIdosQMK,http://ind.pn/Un2aKZ,94,117,http://pbs.twimg.com/media/BtFXnNoCMAEFlWt.jpg,http://t.co/tezjqk3372,photo,,,,false,false,false,en,1,117
Mon Jul 21 17:13:44 +0000 2014,491269811008462849,"Amazing video shows Nasa's 'flame extinguishment experiment' in action
http://t.co/sSLzwuajVe http://t.co/ck08XwUkms","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,16973333,Independent,,,,,,,,,,,13,16,,,http://t.co/sSLzwuajVe,http://ind.pn/1nustM9,93,116,http://pbs.twimg.com/media/BtFXShvCQAMlOjf.jpg,http://t.co/ck08XwUkms,photo,,,,false,false,false,en,1,116
Mon Jul 21 17:07:59 +0000 2014,491268360278380544,"Kanye West. New Album. Be Excited.
http://t.co/hso7EvqUD0 http://t.co/8S8k2RaEiq","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,16973333,Independent,,,,,,,,,,,43,29,,,http://t.co/8S8k2RaEiq,http://twitter.com/Independent/status/491268360278380544/photo/1,80,,,,,,,,false,false,false,en,1,80
Mon Jul 21 17:06:20 +0000 2014,491267945797271552,"RT @IndyVoices: The best way to end vile street harassment is by backing the woman up, says @vegetarianjelly: http://t.co/P7egPcPZSU http:/?","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,16973333,Independent,,,,,,,,,,,37,0,,,http://t.co/P7egPcPZSU,http://ind.pn/Un00el,132,140,http://pbs.twimg.com/media/BtFVYvzCAAAbI8q.jpg,http://t.co/VfC2w3XCml,photo,vegetarianjelly,Janey,239532235,false,false,false,en,1,134
Mon Jul 21 16:59:15 +0000 2014,491266162198855681,RT @thei100: Here's what you need to know about Russian claims Ukraine is to blame for #MH17 http://t.co/V97WjeGSDR http://t.co/WdEYiEqEcc,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,16973333,Independent,,,,,,,,,,,31,0,MH17,,http://t.co/V97WjeGSDR,http://i100.io/wK7gmCW,115,138,http://pbs.twimg.com/media/BtFTtgNIYAADvzh.jpg,http://t.co/WdEYiEqEcc,photo,thei100,i100,2461887810,false,false,false,en,1,134
Mon Jul 21 16:54:00 +0000 2014,491264841177645056,"#showmeyourpump takes off as diabetics inspired by beauty queen post pictures of insulin pumps
http://t.co/FEVGiTu7pI http://t.co/qvpEA6zOBQ","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,16973333,Independent,,,,,,,,,,,41,24,showmeyourpump,,http://t.co/FEVGiTu7pI,http://ind.pn/UjK24H,117,140,http://pbs.twimg.com/media/BtFSxQCCAAIt9iV.jpg,http://t.co/qvpEA6zOBQ,photo,,,,false,false,false,en,1,134
Mon Jul 21 16:50:51 +0000 2014,491264051432161280,RT @IndySport: What system can Manchester United fans expect under Van Gaal this season? http://t.co/kol8ITwYdg #MUFC http://t.co/PvSHEiR2iI,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,16973333,Independent,,,,,,,,,,,21,0,MUFC,,http://t.co/kol8ITwYdg,http://ind.pn/UmYede,111,140,http://pbs.twimg.com/media/BtFRpdeCIAE-stZ.jpg,http://t.co/PvSHEiR2iI,photo,IndySport,IndySport,16996182,false,false,false,en,1,134
Mon Jul 21 16:48:56 +0000 2014,491263568353165313,"Street harassment isn't a woman?s problem, it?s everybody?s problem
http://t.co/kyoc2ZbRKN http://t.co/DdNSQxzdJk","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,16973333,Independent,,,,,,,,,,,69,37,,,http://t.co/kyoc2ZbRKN,http://ind.pn/1k8rQYh,90,113,http://pbs.twimg.com/media/BtFRnJ2CMAARolC.jpg,http://t.co/DdNSQxzdJk,photo,,,,false,false,false,en,1,113
Mon Jul 21 16:41:52 +0000 2014,491261788252823552,"Kanye West: ?Celebrities are treated like blacks were in the Sixties; they have no rights?
http://t.co/UgXg1I5Ajw http://t.co/PYJx4X0Kuk","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,16973333,Independent,,,,,,,,,,,79,16,,,http://t.co/UgXg1I5Ajw,http://ind.pn/1k8rFfH,113,136,http://pbs.twimg.com/media/BtFP_hACcAAFTyT.jpg,http://t.co/PYJx4X0Kuk,photo,,,,false,false,false,en,1,134
Tue Jul 22 05:58:51 +0000 2014,491462355813814272,Hey @justinbieber just remember that I was a teen heart throb once too... Then they nailed my ass to a crucifix. Sweet dreams young prince.,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",false,,,,31206614,Jesus_M_Christ,,,,,,,,,,,246,344,,,,,,,,,,justinbieber,Justin Bieber,27260086,false,false,,en,0,134
Mon Jul 21 05:17:06 +0000 2014,491089462604992512,Shoutout to my homie Bruce Lee on his 41st Heaven Birthday.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,31206614,Jesus_M_Christ,,,,,,,,,,,129,111,,,,,,,,,,,,,false,false,,en,0,59
Sun Jul 13 21:36:39 +0000 2014,488436872863969281,MessiNAH.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,31206614,Jesus_M_Christ,,,,,,,,,,,399,493,,,,,,,,,,,,,false,false,,is,0,9
Sun Jul 13 21:36:10 +0000 2014,488436751300431872,"""Now you're just somebody that I used to know"" -German fan with terrible taste in music at Gotze's funeral in 2073","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,31206614,Jesus_M_Christ,,,,,,,,,,,65,77,,,,,,,,,,,,,false,false,,en,0,114
Sun Jul 13 21:29:13 +0000 2014,488435001877610496,I haven't seen subs this fresh since my last five dollar footlong. #WorldCupFinal,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,488423413837361154,31206614,Jesus_M_Christ,31206614,Jesus_M_Christ,,,,,,,,,,,76,81,WorldCupFinal,,,,,,,,,,,,false,false,,en,0,81
Sun Jul 20 00:35:02 +0000 2014,490656090183720960,"RT @repjohnlewis: My first arrest. February 27, 1960 in Nashville, TN. I felt free. I felt liberated. I felt like I crossed over. #tbt http?","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",false,,,,620142261,KimKierkegaard,,,,,,,,,,,864,0,tbt,,,,,140,http://pbs.twimg.com/media/BswJBeTCYAA9h_W.jpg,http://t.co/MlzNN5UFEA,photo,repjohnlewis,John Lewis,29450962,false,false,false,en,0,134
Wed Jul 16 18:19:44 +0000 2014,489474481191411712,@jvance That's some sweet reference desk bling.,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",false,489473367167475712,6233072,jvance,620142261,KimKierkegaard,,,,,,,,,,,1,2,,,,,,,,,,jvance,Jason Vance,6233072,false,false,,en,0,47
Tue Jul 15 03:05:15 +0000 2014,488881952913899520,"RT @harikondabolu: Reading articles in the NY Times ""Real Estate"" section is like reading obituaries for neighborhoods.","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",false,,,,620142261,KimKierkegaard,,,,,,,,,,,100,0,,,,,,,,,,harikondabolu,Hari Kondabolu,30488144,false,false,,en,0,119
Wed Jul 09 15:42:23 +0000 2014,486898164851826689,"GUYS, ~outrage~ on Twitter. The Times is ON IT. http://t.co/twKHH4fUXM","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,297556877,NYTOnIt,,,,,,,,,,,22,16,,,http://t.co/twKHH4fUXM,http://nyti.ms/1k5Bmpz,70,,,,,,,,false,false,false,en,0,70
Mon Jul 21 20:44:29 +0000 2014,491322847613038592,Chicken dinner recipe so easy it's just microwaving raw chicken breasts until they're hot,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,510980878,PinterestFake,,,,,,,,,,,118,126,,,,,,,,,,,,,false,false,,en,0,89
Sun Jul 20 18:24:21 +0000 2014,490925192768925696,"""Well-behaved women rarely make macarons.""","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,510980878,PinterestFake,,,,,,,,,,,135,158,,,,,,,,,,,,,false,false,,en,0,42
Sat Jul 19 21:37:49 +0000 2014,490611493772066816,Basic gymnastics routine you can do at your wedding,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",false,,,,510980878,PinterestFake,,,,,,,,,,,134,188,,,,,,,,,,,,,false,false,,en,0,51
Fri Jul 18 02:11:17 +0000 2014,489955534989033472,Never forget: you can put LITERALLY ANYTHING in oatmeal. Even RAISINS!!,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,510980878,PinterestFake,,,,,,,,,,,74,113,,,,,,,,,,,,,false,false,,en,0,71
Tue Jul 15 03:15:12 +0000 2014,488884459848994817,Why am I crying it's just a picture of a duck a beautiful perfect duck,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,510980878,PinterestFake,,,,,,,,,,,125,187,,,,,,,,,,,,,false,false,,en,0,70
Thu Jul 10 17:14:46 +0000 2014,487283801093967872,I know these figurines were racist but they still smell like my grandmother's house and I'm keeping them.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,510980878,PinterestFake,,,,,,,,,,,42,102,,,,,,,,,,,,,false,false,,en,0,105
Mon Jul 07 21:47:03 +0000 2014,486265162593492992,pintrest,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",false,,,,510980878,PinterestFake,,,,,,,,,,,20,54,,,,,,,,,,,,,false,false,,sv,0,8
Fri Jul 04 19:56:39 +0000 2014,485150216493207552,DIY Fireworks: Fire your husband's machine gun into the air a bunch of times,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,510980878,PinterestFake,,,,,,,,,,,153,151,,,,,,,,,,,,,false,false,,en,0,76
Fri Jul 04 19:33:16 +0000 2014,485144329447804929,"Make red, white, and blue pie with strawberries, blueberries, and, well, onions? I guess? Oh god.","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,510980878,PinterestFake,,,,,,,,,,,215,238,,,,,,,,,,,,,false,false,,en,0,97
Thu Jul 03 22:23:31 +0000 2014,484824788557262849,How to get bed bugs into your home so your daily struggle with the invisible can be real,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,510980878,PinterestFake,,,,,,,,,,,69,110,,,,,,,,,,,,,false,false,,en,0,88
Thu Jul 03 20:41:17 +0000 2014,484799059266248705,Montana?,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,510980878,PinterestFake,,,,,,,,,,,28,46,,,,,,,,,,,,,false,false,,in,0,8
Thu Jul 03 16:18:23 +0000 2014,484732898302775297,Lupita Nyong'o Beach Towel,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",false,,,,510980878,PinterestFake,,,,,,,,,,,30,66,,,,,,,,,,,,,false,false,,tl,0,26
Wed Jul 02 16:43:05 +0000 2014,484376727935008768,a fucking kayak full of fucking typewriters on a fucking oak mantelpiece in fucking Park Slope,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",false,,,,510980878,PinterestFake,,,,,,,,,,,89,169,,,,,,,,,,,,,false,false,,en,0,94
Tue Jul 01 17:29:37 +0000 2014,484026050838794240,"these frozen kale pops ""can get it!"" did I use that right?","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",false,,,,510980878,PinterestFake,,,,,,,,,,,76,120,,,,,,,,,,,,,false,false,,en,0,58
Tue Jul 01 05:22:28 +0000 2014,483843054051143680,A brandy snifter full of pee.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,510980878,PinterestFake,,,,,,,,,,,14,40,,,,,,,,,,,,,false,false,,en,0,29
Thu Jun 26 14:54:43 +0000 2014,482175129372209152,#JustWomenTrappedInTerribleMarriagesThings,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",false,,,,510980878,PinterestFake,,,,,,,,,,,40,118,JustWomenTrappedInTerribleMarriagesThings,,,,,,,,,,,,false,false,,en,0,42
Wed Jun 25 01:32:59 +0000 2014,481610978442747905,This baby is soooo small! I hope it's still alive!,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,,,,510980878,PinterestFake,,,,,,,,,,,25,89,,,,,,,,,,,,,false,false,,en,0,50
